data,count,response 
1292,4,internals 
1561,6,internals 
1296,1,internals 
2423,1,internals 
12550,3,internals 
12553,1,internals 
12555,4,internals 
13823,5,internals 
12559,1,internals 
8558,1,internals 
13820,2,internals 
6546,2,internals 
6543,6,internals 
9383,1,internals 
13353,2,internals 
5744,1,internals 
1366,6,internals 
3196,4,internals 
1360,3,internals 
475,8,internals 
478,3,internals 
3922,10,externals 
14177,1,externals 
3925,1,externals 
11825,2,externals 
11824,1,externals 
10296,1,externals 
14178,4,externals 
1957,2,externals 
10452,1,externals 
11541,3,externals 
9670,3,externals 
9024,1,externals 
10511,1,externals 
9772,1,externals 
6132,1,externals 
13982,1,externals 
10898,1,externals 
8862,3,externals 
5824,2,externals 
11388,1,externals 
4144,18,externals 
7858,2,externals 
1941,1,externals 
5845,1,externals 
11265,1,externals 
347,0,externals 
342,3,externals 
810,16,externals 
11852,8,externals 
9022,1,externals 
8801,1,externals 
12930,9,externals 
2919,2,externals 
715,1,externals 
11790,21,externals 
3718,26,externals 
6848,2,externals 
6849,1,externals 
8150,1,externals 
14210,2,externals 
7624,5,externals 
660,1,externals 
14217,1,externals 
10967,1,externals 
5263,1,externals 
8002,1,externals 
4734,1,externals 
6658,5,externals 
5300,1,externals 
6656,1,externals 
2312,2,externals 
5305,1,externals 
12661,1,externals 
5839,1,externals 
1259,1,externals 
3773,1,externals 
8232,57,externals 
6988,1,externals 
8238,1,externals 
8604,4,externals 
1088,6,externals 
4655,1,externals 
14320,1,externals 
6383,12,externals 
4652,1,externals 
11534,5,externals 
13421,3,externals 
3817,13,externals 
7638,2,externals 
3814,1,externals 
3022,3,externals 
3021,1,externals 
14753,1,externals 
2380,4,externals 
2269,4,externals 
7881,1,externals 
7880,1,externals 
1400,1,externals 
12794,2,externals 
8731,1,externals 
4214,15,externals 
9157,1,externals 
4216,1,externals 
10336,1,externals 
3585,1,externals 
10334,1,externals 
9152,2,externals 
8048,2,externals 
1137,2,externals 
4194,1,externals 
2449,1,externals 
10139,3,externals 
108,1,externals 
6005,2,externals 
7863,1,externals 
5677,1,externals 
5679,1,externals 
9481,1,externals 
8122,1,externals 
8121,1,externals 
9484,1,externals 
3261,2,externals 
901,43,externals 
5579,1,externals 
12991,1,externals 
6502,5,externals 
6501,1,externals 
11008,1,externals 
5573,1,externals 
9104,2,externals 
12086,1,externals 
11111,1,externals 
645,7,externals 
644,2,externals 
646,2,externals 
2164,1,externals 
3098,1,externals 
2371,1,externals 
2160,1,externals 
11618,5,externals 
2162,1,externals 
10415,2,externals 
1935,1,externals 
8092,1,externals 
11942,4,externals 
3803,1,externals 
9283,1,externals 
2680,1,externals 
3295,4,externals 
11348,9,externals 
7348,1,externals 
5110,1,externals 
3518,3,externals 
6433,1,externals 
3457,7,externals 
12440,3,externals 
5704,1,externals 
12562,6,externals 
12565,1,externals 
13955,3,externals 
3514,10,externals 
6206,1,externals 
7411,2,externals 
6200,1,externals 
6202,1,externals 
2687,1,externals 
6208,3,externals 
2682,4,externals 
3508,1,externals 
8120,1,externals 
14103,1,externals 
6808,1,externals 
14788,1,externals 
14782,2,externals 
5118,1,externals 
9029,1,externals 
90,7,externals 
93,17,externals 
9748,2,externals 
4779,1,externals 
1991,1,externals 
10841,2,externals 
1993,1,externals 
5228,1,externals 
1995,1,externals 
4078,3,externals 
1077,5,externals 
13764,4,externals 
2047,4,externals 
13186,1,externals 
3208,1,externals 
5795,3,externals 
3965,1,externals 
8931,1,externals 
2577,1,externals 
9948,2,externals 
3886,1,externals 
7170,1,externals 
7395,1,externals 
3635,1,externals 
12003,4,externals 
7175,1,externals 
3062,1,externals 
3737,2,externals 
7176,5,externals 
6894,1,externals 
14492,1,externals 
6898,11,externals 
11758,1,externals 
2943,4,externals 
12946,2,externals 
2941,7,externals 
12944,1,externals 
12696,250,externals 
12695,6,externals 
1053,10,externals 
11403,1,externals 
6109,2,externals 
7074,1,externals 
7179,1,externals 
1193,1,externals 
12753,1,externals 
13813,1,externals 
5926,1,externals 
11792,1,externals 
13506,1,externals 
14393,3,externals 
14249,8,externals 
10930,1,externals 
6364,5,externals 
8162,4,externals 
4315,27,externals 
8165,1,externals 
13941,8,externals 
9445,4,externals 
13944,1,externals 
6978,3,externals 
2700,22,externals 
3349,1,externals 
5537,2,externals 
5535,6,externals 
8793,1,externals 
14763,1,externals 
946,6,externals 
3116,2,externals 
8110,1,externals 
2081,1,externals 
940,2,externals 
14403,1,externals 
4014,4,externals 
5750,2,externals 
2532,2,externals 
7966,1,externals 
2531,1,externals 
5452,1,externals 
2713,2,externals 
8420,1,externals 
13970,1,externals 
2653,2,externals 
1308,3,externals 
2656,2,externals 
7071,1,externals 
133,1,externals 
10349,1,externals 
7222,1,externals 
7953,4,externals 
870,6,externals 
10691,2,externals 
4225,4,externals 
10341,2,externals 
7381,1,externals 
10695,1,externals 
6572,2,externals 
6570,1,externals 
13977,40,externals 
3185,1,externals 
7596,18,externals 
3797,4,externals 
6470,1,externals 
5623,1,externals 
12404,1,externals 
8497,1,externals 
12822,2,externals 
2400,1,externals 
8494,1,externals 
7699,2,externals 
6246,1,externals 
12276,1,externals 
8101,4,externals 
3836,2,externals 
9062,1,externals 
9268,2,externals 
3831,5,externals 
14107,2,externals 
14108,1,externals 
10280,1,externals 
10886,1,externals 
1951,1,externals 
11271,1,externals 
11576,1,externals 
13680,3,externals 
10441,3,externals 
6710,19,externals 
9668,1,externals 
3569,11,externals 
13098,1,externals 
3243,1,externals 
3241,9,externals 
13095,3,externals 
7310,2,externals 
3244,1,externals 
7521,1,externals 
12300,18,externals 
3847,8,externals 
10595,1,externals 
5335,1,externals 
8972,1,externals 
4430,2,externals 
709,2,externals 
2904,1,externals 
706,19,externals 
6858,1,externals 
4393,1,externals 
393,1,externals 
12713,1,externals 
7039,1,externals 
5491,17,externals 
14205,1,externals 
13754,1,externals 
12659,1,externals 
13756,13,externals 
4729,4,externals 
5314,2,externals 
5969,4,externals 
13021,1,externals 
13020,1,externals 
6167,7,externals 
5960,4,externals 
10256,3,externals 
11284,1,externals 
4979,1,externals 
6582,3,externals 
3663,2,externals 
8205,1,externals 
2284,1,externals 
8751,1,externals 
13531,1,externals 
2419,1,externals 
12994,4,externals 
13493,3,externals 
9440,2,externals 
14729,4,externals 
5405,4,externals 
9135,2,externals 
7149,1,externals 
11751,2,externals 
3396,1,externals 
7145,5,externals 
12002,1,externals 
2278,1,externals 
3014,3,externals 
5408,2,externals 
11506,1,externals 
10901,1,externals 
8721,1,externals 
2888,1,externals 
8053,1,externals 
8500,4,externals 
9122,1,externals 
9123,1,externals 
4264,13,externals 
8507,2,externals 
1220,1,externals 
1340,6,externals 
13875,1,externals 
6137,1,externals 
5031,1,externals 
6631,17,externals 
5660,7,externals 
13320,1,externals 
13321,2,externals 
13287,1,externals 
5605,2,externals 
7859,2,externals 
7916,1,externals 
6539,5,externals 
2050,1,externals 
2052,1,externals 
14432,1,externals 
3690,1,externals 
4535,1,externals 
5540,1,externals 
4531,3,externals 
3697,28,externals 
8617,2,externals 
655,0,externals 
6047,1,externals 
2111,1,externals 
2112,1,externals 
2113,1,externals 
6367,2,externals 
311,1,externals 
658,0,externals 
2117,1,externals 
4322,2,externals 
14026,3,externals 
14027,1,externals 
14203,2,externals 
7351,1,externals 
5894,1,externals 
8571,1,externals 
3289,1,externals 
9585,1,externals 
11339,1,externals 
3229,67,externals 
9620,1,externals 
9627,59,externals 
1508,3,externals 
12987,1,externals 
13213,5,externals 
7562,6,externals 
12572,1,externals 
2114,1,externals 
3447,27,externals 
3446,9,externals 
13194,7,externals 
12226,2,externals 
12348,1,externals 
3583,13,externals 
2128,1,externals 
659,15,externals 
2693,4,externals 
3907,4,externals 
9654,7,externals 
885,20,externals 
6810,1,externals 
6813,10,externals 
9655,2,externals 
3601,4,externals 
1972,1,externals 
6745,6,externals 
5217,53,externals 
6747,1,externals 
6746,1,externals 
4911,1,externals 
14221,3,externals 
13685,1,externals 
13065,4,externals 
13713,3,externals 
4169,38,externals 
1611,4,externals 
9894,1,externals 
13266,2,externals 
326,3,externals 
324,9,externals 
5806,2,externals 
11961,3,externals 
7368,1,externals 
8646,1,externals 
3350,1,externals 
9527,3,externals 
7243,1,externals 
7667,1,externals 
14375,2,externals 
6138,1,externals 
11413,1,externals 
3745,2,externals 
7067,1,externals 
12689,1,externals 
2232,1,externals 
4719,1,externals 
9642,4,externals 
1769,1,externals 
1761,1,externals 
6961,1,externals 
1141,2,externals 
4307,11,externals 
8158,12,externals 
3499,2,externals 
9477,1,externals 
661,1,externals 
8623,1,externals 
5898,5,externals 
3388,1,externals 
8787,1,externals 
11814,4,externals 
6007,1,externals 
947,9,externals 
4901,2,externals 
13564,11,externals 
3121,5,externals 
2529,1,externals 
13563,1,externals 
11669,1,externals 
4906,35,externals 
11463,1,externals 
2246,1,externals 
8431,1,externals 
994,27,externals 
5066,1,externals 
10352,14,externals 
7219,2,externals 
10725,3,externals 
1920,10,externals 
10359,1,externals 
1309,4,externals 
6446,1,externals 
5347,1,externals 
6910,4,externals 
3409,1,externals 
5707,5,externals 
8020,1,externals 
8533,1,externals 
13922,4,externals 
6919,1,externals 
12439,6,externals 
8025,7,externals 
4405,1,externals 
6131,1,externals 
11323,2,externals 
3445,14,externals 
2144,1,externals 
7683,1,externals 
2142,1,externals 
6115,1,externals 
2792,4,externals 
7225,7,externals 
13947,5,externals 
2794,18,externals 
2067,1,externals 
5392,9,externals 
13691,21,externals 
3950,1,externals 
11803,1,externals 
1029,1,externals 
5399,1,externals 
14119,1,externals 
3944,3,externals 
1236,4,externals 
3828,1,externals 
11201,1,externals 
9156,3,externals 
8440,3,externals 
8442,25,externals 
1927,1,externals 
1929,1,externals 
8182,1,externals 
13140,1,externals 
12502,16,externals 
12501,1,externals 
6085,2,externals 
4286,2,externals 
3472,1,externals 
11369,5,externals 
12509,4,externals 
839,20,externals 
7249,2,externals 
13384,1,externals 
2665,8,externals 
4248,13,externals 
2661,4,externals 
11932,1,externals 
6820,1,externals 
2760,1,externals 
1509,1,externals 
12916,1,externals 
12917,1,externals 
5327,1,externals 
14164,2,externals 
6174,1,externals 
6175,1,externals 
3315,1,externals 
6173,1,externals 
5329,1,externals 
1644,8,externals 
12043,9,externals 
787,23,externals 
7022,21,externals 
13661,1,externals 
2356,2,externals 
6776,17,externals 
11511,1,externals 
5240,1,externals 
8061,3,externals 
6773,7,externals 
6645,26,externals 
10862,3,externals 
6578,1,externals 
1926,1,externals 
3610,1,externals 
3613,77,externals 
5278,4,externals 
2290,1,externals 
6497,1,externals 
4630,6,externals 
2194,1,externals 
7458,1,externals 
13524,6,externals 
8126,4,externals 
2198,5,externals 
3164,1,externals 
8125,2,externals 
1161,1,externals 
8103,1,externals 
3369,3,externals 
7158,2,externals 
7157,1,externals 
12031,2,externals 
7284,1,externals 
14736,1,externals 
2567,2,externals 
7150,1,externals 
8071,2,externals 
733,3,externals 
9528,1,externals 
739,147,externals 
11420,1,externals 
2364,2,externals 
2362,1,externals 
6687,1,externals 
9132,1,externals 
8107,1,externals 
7294,1,externals 
635,12,externals 
12866,1,externals 
13965,2,externals 
639,0,externals 
13968,1,externals 
8062,1,externals 
4060,1,externals 
9184,1,externals 
2588,1,externals 
6958,1,externals 
13338,9,externals 
9260,1,externals 
9452,1,externals 
6527,3,externals 
13358,1,externals 
8266,1,externals 
7841,1,externals 
5558,1,externals 
14427,1,externals 
13592,1,externals 
14420,1,externals 
2895,2,externals 
13652,2,externals 
14428,1,externals 
4689,1,externals 
8589,1,externals 
11734,2,externals 
6197,17,externals 
1102,3,externals 
2013,1,externals 
11634,1,externals 
2515,3,externals 
2510,2,externals 
5114,5,externals 
5117,1,externals 
2737,11,externals 
10001,1,externals 
5299,7,externals 
3738,4,externals 
2738,7,externals 
2630,2,externals 
13664,1,externals 
12814,18,externals 
12545,3,externals 
3837,21,externals 
3535,1,externals 
5403,2,externals 
8561,2,externals 
10365,1,externals 
11329,1,externals 
10361,3,externals 
5051,1,externals 
10362,1,externals 
6077,1,externals 
7573,1,externals 
6550,1,externals 
1240,3,externals 
874,11,externals 
875,2,externals 
14886,1,externals 
2740,1,externals 
3186,2,externals 
3769,3,externals 
3096,1,externals 
12350,1,externals 
12351,1,externals 
11639,4,externals 
10486,6,externals 
6072,1,externals 
3916,1,externals 
896,2,externals 
3910,10,externals 
14905,1,externals 
11078,1,externals 
5201,1,externals 
11552,1,externals 
6735,1,externals 
6738,1,externals 
7767,1,externals 
13598,1,externals 
13585,1,externals 
4018,1,externals 
5832,1,externals 
4157,2,externals 
8082,1,externals 
1978,1,externals 
1977,3,externals 
4012,2,externals 
1975,1,externals 
12237,1,externals 
3549,77,externals 
1971,11,externals 
9554,4,externals 
13275,1,externals 
13272,1,externals 
3989,1,externals 
9921,4,externals 
8919,1,externals 
13725,1,externals 
12922,3,externals 
11194,1,externals 
12929,1,externals 
7660,1,externals 
13415,1,externals 
2615,3,externals 
3049,1,externals 
7119,1,externals 
3042,1,externals 
10219,1,externals 
3044,7,externals 
14065,1,externals 
12674,2,externals 
12671,5,externals 
5279,1,externals 
7054,1,externals 
14063,2,externals 
5902,24,externals 
13007,5,externals 
13001,2,externals 
4,1,externals 
3750,1,externals 
3822,1,externals 
285,2,externals 
8220,1,externals 
8148,1,externals 
6998,1,externals 
8225,1,externals 
4337,2,externals 
7809,2,externals 
8229,1,externals 
6996,1,externals 
8632,1,externals 
11099,1,externals 
13411,1,externals 
13416,1,externals 
3132,21,externals 
3139,1,externals 
6015,1,externals 
6016,2,externals 
6392,1,externals 
2992,3,externals 
2492,1,externals 
51,10,externals 
2996,7,externals 
11474,29,externals 
1218,1,externals 
14134,2,externals 
7896,1,externals 
12780,1,externals 
12782,1,externals 
2399,1,externals 
1322,3,externals 
2779,2,externals 
988,6,externals 
2474,1,externals 
5015,1,externals 
10326,3,externals 
10737,12,externals 
4890,1,externals 
5157,1,externals 
4135,7,externals 
8682,56,externals 
5333,1,externals 
4209,1,externals 
6457,1,externals 
6456,1,externals 
9490,1,externals 
13912,1,externals 
12580,1,externals 
8130,5,externals 
8526,3,externals 
12585,1,externals 
2784,2,externals 
2561,1,externals 
2783,4,externals 
12396,4,externals 
4413,3,externals 
12258,1,externals 
12095,1,externals 
2173,3,externals 
2170,2,externals 
2171,1,externals 
2176,1,externals 
9636,3,externals 
2073,1,externals 
2074,2,externals 
3812,6,externals 
2605,44,externals 
11958,2,externals 
2602,1,externals 
3815,50,externals 
1457,1,externals 
2608,3,externals 
2609,1,externals 
8358,1,externals 
11216,1,externals 
8452,1,externals 
5143,1,externals 
5708,1,externals 
9313,1,externals 
12208,1,externals 
8356,12,externals 
4119,1,externals 
6166,1,externals 
843,1,externals 
842,2,externals 
841,1,externals 
7237,1,externals 
8897,1,externals 
11351,1,externals 
7377,3,externals 
6429,2,externals 
8958,2,externals 
3507,21,externals 
8109,1,externals 
7426,1,externals 
12327,2,externals 
2676,2,externals 
10226,1,externals 
9798,3,externals 
8009,14,externals 
6832,1,externals 
3459,6,externals 
2920,1,externals 
2927,1,externals 
7587,1,externals 
5330,2,externals 
6602,3,externals 
5013,1,externals 
10552,1,externals 
5334,1,externals 
9213,250,externals 
12566,1,externals 
10257,1,externals 
14634,14,externals 
4063,2,externals 
5944,1,externals 
4061,7,externals 
5942,5,externals 
10851,1,externals 
10999,8,externals 
4743,1,externals 
4068,1,externals 
6764,1,externals 
3218,3,externals 
3219,1,externals 
1988,1,externals 
8822,1,externals 
5787,1,externals 
8826,3,externals 
13825,1,externals 
11812,1,externals 
13042,2,externals 
3603,11,externals 
8778,4,externals 
2816,2,externals 
4087,1,externals 
3606,2,externals 
3605,7,externals 
11617,2,externals 
2819,6,externals 
6882,1,externals 
2185,4,externals 
3171,4,externals 
12028,1,externals 
6888,1,externals 
2213,1,externals 
6907,1,externals 
7169,1,externals 
12748,1,externals 
5342,3,externals 
7086,1,externals 
3376,1,externals 
1182,1,externals 
14104,1,externals 
11418,1,externals 
10921,4,externals 
7877,42,externals 
11419,1,externals 
2353,1,externals 
2360,2,externals 
11436,1,externals 
8170,1,externals 
10679,1,externals 
5440,1,externals 
12426,1,externals 
6493,1,externals 
6492,1,externals 
10673,1,externals 
8179,1,externals 
12897,1,externals 
13954,3,externals 
6499,1,externals 
4243,3,externals 
10675,49,externals 
9101,1,externals 
5522,1,externals 
5526,1,externals 
4454,1,externals 
5528,1,externals 
6942,3,externals 
6941,1,externals 
935,6,externals 
7996,1,externals 
14413,2,externals 
2134,10,externals 
2133,2,externals 
3104,1,externals 
4698,4,externals 
14419,1,externals 
11077,1,externals 
3102,1,externals 
7879,3,externals 
8672,3,externals 
8151,1,externals 
2508,1,externals 
2507,45,externals 
2506,1,externals 
1297,8,externals 
6026,4,externals 
2500,1,externals 
2727,3,externals 
9607,2,externals 
9606,1,externals 
9609,2,externals 
5280,10,externals 
8397,6,externals 
2059,2,externals 
7944,1,externals 
12551,1,externals 
8419,1,externals 
7235,1,externals 
7233,1,externals 
8555,1,externals 
9198,2,externals 
5044,6,externals 
11312,1,externals 
11311,2,externals 
7239,1,externals 
6547,1,externals 
2994,1,externals 
9990,4,externals 
4390,1,externals 
4581,1,externals 
3420,29,externals 
9802,1,externals 
8480,4,externals 
7741,1,externals 
2006,1,externals 
9513,9,externals 
10778,1,externals 
6338,1,externals 
6230,5,externals 
12203,12,externals 
